StudioTestName,RecordName,ParticipantName,singleMediaName,IndexCategory,IndexData
Btest_new6,Rec 235,P23,LB1.jpg,Music_score_reading_completeness,1.0
Btest_new6,Rec 235,P23,LB2.jpg,Music_score_reading_completeness,1.0
Btest_new6,Rec 235,P23,LB3.jpg,Music_score_reading_completeness,1.0
Btest_new6,Rec 235,P23,WX1.PNG,Music_score_reading_completeness,0.9444444444444444
Btest_new6,Rec 235,P23,WX2.PNG,Music_score_reading_completeness,1.0
Btest_new6,Rec 235,P23,WX3.PNG,Music_score_reading_completeness,1.0
Btest_new6,Rec 235,P23,GW.PNG,Music_score_reading_completeness,0.8888888888888888
Btest_new6,Rec 235,P23,GW2.PNG,Music_score_reading_completeness,0.9090909090909091
Btest_new6,Rec 235,P23,GW3.PNG,Music_score_reading_completeness,1.0
Btest_new6,Rec 235,P23,LB1.jpg,Bass_part_reading_completeness,1.0
Btest_new6,Rec 235,P23,LB2.jpg,Bass_part_reading_completeness,1.0
Btest_new6,Rec 235,P23,LB3.jpg,Bass_part_reading_completeness,1.0
Btest_new6,Rec 235,P23,WX1.PNG,Bass_part_reading_completeness,0.8888888888888888
Btest_new6,Rec 235,P23,WX2.PNG,Bass_part_reading_completeness,1.0
Btest_new6,Rec 235,P23,WX3.PNG,Bass_part_reading_completeness,1.0
Btest_new6,Rec 235,P23,GW.PNG,Bass_part_reading_completeness,0.8888888888888888
Btest_new6,Rec 235,P23,GW2.PNG,Bass_part_reading_completeness,0.8181818181818182
Btest_new6,Rec 235,P23,GW3.PNG,Bass_part_reading_completeness,1.0
Btest_new6,Rec 235,P23,LB1.jpg,Left_and_right_hand_integration_ability,13.416666666666666
Btest_new6,Rec 235,P23,LB2.jpg,Left_and_right_hand_integration_ability,10.416666666666666
Btest_new6,Rec 235,P23,LB3.jpg,Left_and_right_hand_integration_ability,5.0
Btest_new6,Rec 235,P23,WX1.PNG,Left_and_right_hand_integration_ability,10.88888888888889
Btest_new6,Rec 235,P23,WX2.PNG,Left_and_right_hand_integration_ability,15.1
Btest_new6,Rec 235,P23,WX3.PNG,Left_and_right_hand_integration_ability,9.333333333333334
Btest_new6,Rec 235,P23,GW.PNG,Left_and_right_hand_integration_ability,10.777777777777779
Btest_new6,Rec 235,P23,GW2.PNG,Left_and_right_hand_integration_ability,15.545454545454545
Btest_new6,Rec 235,P23,GW3.PNG,Left_and_right_hand_integration_ability,20.25
Btest_new6,Rec 235,P23,LB1.jpg,all_recommended_time,1680.0
Btest_new6,Rec 235,P23,LB1.jpg,Rhythmic_stability,0.6047619047619047
Btest_new6,Rec 235,P23,LB1.jpg,bar_difficulty_ave,0.004066666666666666
Btest_new6,Rec 235,P23,LB1.jpg,Visual_stability,18.37681902476986
Btest_new6,Rec 235,P23,LB2.jpg,all_recommended_time,3696.0
Btest_new6,Rec 235,P23,LB2.jpg,Rhythmic_stability,0.14935064935064934
Btest_new6,Rec 235,P23,LB2.jpg,bar_difficulty_ave,0.005141666666666667
Btest_new6,Rec 235,P23,LB2.jpg,Visual_stability,38.30580394776557
Btest_new6,Rec 235,P23,LB3.jpg,all_recommended_time,1328.0
Btest_new6,Rec 235,P23,LB3.jpg,Rhythmic_stability,0.41566265060240964
Btest_new6,Rec 235,P23,LB3.jpg,bar_difficulty_ave,0.0065
Btest_new6,Rec 235,P23,LB3.jpg,Visual_stability,31.713697475505732
Btest_new6,Rec 235,P23,WX1.PNG,all_recommended_time,3600.0
Btest_new6,Rec 235,P23,WX1.PNG,Rhythmic_stability,0.07888888888888888
Btest_new6,Rec 235,P23,WX1.PNG,bar_difficulty_ave,0.0072
Btest_new6,Rec 235,P23,WX1.PNG,Visual_stability,55.480204264154075
Btest_new6,Rec 235,P23,WX2.PNG,all_recommended_time,2600.0
Btest_new6,Rec 235,P23,WX2.PNG,Rhythmic_stability,0.10307692307692308
Btest_new6,Rec 235,P23,WX2.PNG,bar_difficulty_ave,0.00683
Btest_new6,Rec 235,P23,WX2.PNG,Visual_stability,76.17165684798401
Btest_new6,Rec 235,P23,WX3.PNG,all_recommended_time,1260.0
Btest_new6,Rec 235,P23,WX3.PNG,Rhythmic_stability,0.13333333333333333
Btest_new6,Rec 235,P23,WX3.PNG,bar_difficulty_ave,0.010199999999999999
Btest_new6,Rec 235,P23,WX3.PNG,Visual_stability,93.6585463469453
Btest_new6,Rec 235,P23,GW.PNG,all_recommended_time,792.0
Btest_new6,Rec 235,P23,GW.PNG,Rhythmic_stability,0.20707070707070707
Btest_new6,Rec 235,P23,GW.PNG,bar_difficulty_ave,0.005077777777777777
Btest_new6,Rec 235,P23,GW.PNG,Visual_stability,94.0554925233212
Btest_new6,Rec 235,P23,GW2.PNG,all_recommended_time,3916.0
Btest_new6,Rec 235,P23,GW2.PNG,Rhythmic_stability,0.21859039836567926
Btest_new6,Rec 235,P23,GW2.PNG,bar_difficulty_ave,0.004281818181818183
Btest_new6,Rec 235,P23,GW2.PNG,Visual_stability,34.2361783540699
Btest_new6,Rec 235,P23,GW3.PNG,all_recommended_time,1584.0
Btest_new6,Rec 235,P23,GW3.PNG,Rhythmic_stability,0.1691919191919192
Btest_new6,Rec 235,P23,GW3.PNG,bar_difficulty_ave,0.005824999999999999
Btest_new6,Rec 235,P23,GW3.PNG,Visual_stability,74.57112904667036
Btest_new6,Rec 235,P23,all,media_difficulty,0.006124769921436587
Btest_new6,Rec 235,P23,LB1.jpg,Spectral_analysis_ability3,0.5952380952380952
Btest_new6,Rec 235,P23,LB2.jpg,Spectral_analysis_ability3,5.695652173913044
Btest_new6,Rec 235,P23,LB3.jpg,Spectral_analysis_ability3,0.7349397590361446
Btest_new6,Rec 235,P23,WX1.PNG,Spectral_analysis_ability3,6.260273972602739
Btest_new6,Rec 235,P23,WX2.PNG,Spectral_analysis_ability3,0.8909090909090909
Btest_new6,Rec 235,P23,WX3.PNG,Spectral_analysis_ability3,1.536231884057971
Btest_new6,Rec 235,P23,GW.PNG,Spectral_analysis_ability3,9.5
Btest_new6,Rec 235,P23,GW2.PNG,Spectral_analysis_ability3,4.116279069767442
Btest_new6,Rec 235,P23,GW3.PNG,Spectral_analysis_ability3,5.261904761904762
