StudioTestName,RecordName,ParticipantName,singleMediaName,IndexCategory,IndexData
Btest_new3,Rec 241,P24,GW.PNG,Music_score_reading_completeness,0.8333333333333334
Btest_new3,Rec 241,P24,GW2.PNG,Music_score_reading_completeness,0.8636363636363636
Btest_new3,Rec 241,P24,GW3.PNG,Music_score_reading_completeness,0.75
Btest_new3,Rec 241,P24,WX1.PNG,Music_score_reading_completeness,0.9444444444444444
Btest_new3,Rec 241,P24,WX2.PNG,Music_score_reading_completeness,0.9
Btest_new3,Rec 241,P24,WX3.PNG,Music_score_reading_completeness,1.0
Btest_new3,Rec 241,P24,LB1.jpg,Music_score_reading_completeness,0.875
Btest_new3,Rec 241,P24,LB2.jpg,Music_score_reading_completeness,0.8333333333333334
Btest_new3,Rec 241,P24,LB3.jpg,Music_score_reading_completeness,1.0
Btest_new3,Rec 241,P24,GW.PNG,Bass_part_reading_completeness,0.6666666666666666
Btest_new3,Rec 241,P24,GW2.PNG,Bass_part_reading_completeness,0.7272727272727273
Btest_new3,Rec 241,P24,GW3.PNG,Bass_part_reading_completeness,0.5
Btest_new3,Rec 241,P24,WX1.PNG,Bass_part_reading_completeness,0.8888888888888888
Btest_new3,Rec 241,P24,WX2.PNG,Bass_part_reading_completeness,0.8
Btest_new3,Rec 241,P24,WX3.PNG,Bass_part_reading_completeness,1.0
Btest_new3,Rec 241,P24,LB1.jpg,Bass_part_reading_completeness,0.75
Btest_new3,Rec 241,P24,LB2.jpg,Bass_part_reading_completeness,0.6666666666666666
Btest_new3,Rec 241,P24,LB3.jpg,Bass_part_reading_completeness,1.0
Btest_new3,Rec 241,P24,GW.PNG,Left_and_right_hand_integration_ability,3.2222222222222223
Btest_new3,Rec 241,P24,GW2.PNG,Left_and_right_hand_integration_ability,3.1818181818181817
Btest_new3,Rec 241,P24,GW3.PNG,Left_and_right_hand_integration_ability,1.25
Btest_new3,Rec 241,P24,WX1.PNG,Left_and_right_hand_integration_ability,4.555555555555555
Btest_new3,Rec 241,P24,WX2.PNG,Left_and_right_hand_integration_ability,2.8
Btest_new3,Rec 241,P24,WX3.PNG,Left_and_right_hand_integration_ability,4.333333333333333
Btest_new3,Rec 241,P24,LB1.jpg,Left_and_right_hand_integration_ability,5.75
Btest_new3,Rec 241,P24,LB2.jpg,Left_and_right_hand_integration_ability,1.4166666666666667
Btest_new3,Rec 241,P24,LB3.jpg,Left_and_right_hand_integration_ability,4.25
Btest_new3,Rec 241,P24,GW.PNG,all_recommended_time,3348.0
Btest_new3,Rec 241,P24,GW.PNG,Rhythmic_stability,0.026284348864994027
Btest_new3,Rec 241,P24,GW.PNG,bar_difficulty_ave,0.005077777777777777
Btest_new3,Rec 241,P24,GW.PNG,Visual_stability,29.56992222608864
Btest_new3,Rec 241,P24,GW2.PNG,all_recommended_time,1364.0
Btest_new3,Rec 241,P24,GW2.PNG,Rhythmic_stability,0.5366568914956011
Btest_new3,Rec 241,P24,GW2.PNG,bar_difficulty_ave,0.004281818181818183
Btest_new3,Rec 241,P24,GW2.PNG,Visual_stability,42.01325307549112
Btest_new3,Rec 241,P24,GW3.PNG,all_recommended_time,304.0
Btest_new3,Rec 241,P24,GW3.PNG,Rhythmic_stability,0.17105263157894737
Btest_new3,Rec 241,P24,GW3.PNG,bar_difficulty_ave,0.005824999999999999
Btest_new3,Rec 241,P24,GW3.PNG,Visual_stability,62.61310906997677
Btest_new3,Rec 241,P24,WX1.PNG,all_recommended_time,1044.0
Btest_new3,Rec 241,P24,WX1.PNG,Rhythmic_stability,1.8735632183908046
Btest_new3,Rec 241,P24,WX1.PNG,bar_difficulty_ave,0.0072
Btest_new3,Rec 241,P24,WX1.PNG,Visual_stability,73.64760226849934
Btest_new3,Rec 241,P24,WX2.PNG,all_recommended_time,2200.0
Btest_new3,Rec 241,P24,WX2.PNG,Rhythmic_stability,0.01818181818181818
Btest_new3,Rec 241,P24,WX2.PNG,bar_difficulty_ave,0.00683
Btest_new3,Rec 241,P24,WX2.PNG,Visual_stability,43.86619722683735
Btest_new3,Rec 241,P24,WX3.PNG,all_recommended_time,360.0
Btest_new3,Rec 241,P24,WX3.PNG,Rhythmic_stability,1.011111111111111
Btest_new3,Rec 241,P24,WX3.PNG,bar_difficulty_ave,0.010199999999999999
Btest_new3,Rec 241,P24,WX3.PNG,Visual_stability,81.3065458107731
Btest_new3,Rec 241,P24,LB1.jpg,all_recommended_time,3984.0
Btest_new3,Rec 241,P24,LB1.jpg,Rhythmic_stability,0.008032128514056224
